,0
S1,31.39451247165533
S2,31.350816326530612
S1,32.171360544217684
S2,32.116780045351476
S1,32.94857142857143
S2,32.89349206349206
S1,33.665668934240365
S2,33.621904761904766
S1,34.442630385487526
S2,34.39893424036281
S1,35.219478458049885
S2,35.164897959183676
S1,35.99668934240363
S2,35.94160997732426
S1,36.739773242630385
S2,36.696009070294785
S1,37.51673469387755
S2,37.47303854875283
S1,38.29358276643991
S2,38.239002267573696
S1,39.070793650793654
S2,39.01571428571429
S1,39.787891156462585
S2,39.744126984126986
S1,40.56485260770975
S2,40.52115646258503
S1,41.34170068027211
S2,41.287120181405896
S1,42.118911564625854
S2,42.06383219954649
S1,42.84122448979592
S2,42.79746031746032
S1,43.61818594104309
S2,43.57448979591837
S1,44.395034013605446
S2,44.34045351473923
S1,45.17224489795918
S2,45.11716553287982
S1,45.88934240362812
S2,45.84557823129252
S1,46.66630385487528
S2,46.62260770975057
S1,47.44315192743764
S2,47.38857142857143
S1,48.22036281179138
S2,48.16528344671202
S1,48.93229024943311
S2,48.88852607709751
S1,49.70925170068028
S2,49.66555555555556
S1,50.48609977324263
S2,50.43151927437642
S1,51.26331065759637
S2,51.208231292517006
S1,51.98040816326531
S2,51.9366439909297
S1,52.75736961451247
S2,52.71367346938776
S1,53.53421768707483
S2,53.47963718820862
S1,54.31142857142857
S2,54.256349206349206
S1,55.033741496598644
S2,54.98997732426304
S1,55.810702947845805
S2,55.76700680272109
S1,56.58755102040816
S2,56.53297052154195
S1,57.364761904761906
S2,57.30968253968254
S1,58.08185941043084
S2,58.03809523809524
S1,58.858820861678005
S2,58.81512471655329
S1,59.635668934240364
S2,59.58108843537415
S1,60.41287981859411
S2,60.35780045351474
S1,61.124807256235826
S2,61.08104308390023
S1,61.901768707482994
S2,61.85807256235828
S1,62.67861678004535
S2,62.62403628117914
S1,63.455827664399095
S2,63.40074829931973
S1,64.17292517006803
S2,64.12916099773243
S1,64.94988662131519
S2,64.90619047619047
S1,65.72673469387755
S2,65.67215419501134
S1,66.5039455782313
S2,66.44886621315193
S1,67.22625850340137
S2,67.18249433106575
S1,68.00321995464853
S2,67.95952380952382
S1,68.78006802721089
S2,68.72548752834467
S1,69.55727891156462
S2,69.50219954648526
S1,70.27437641723355
S2,70.23061224489796
S1,71.05133786848073
S2,71.00764172335602
S1,71.82818594104309
S2,71.77360544217687
S1,0.10673469387755102
S2,0.04975056689342404
S1,0.9781405895691611
S2,0.920952380952381
S1,1.8369614512471655
S2,1.7798639455782312
S1,2.711746031746032
S2,2.667845804988662
S1,3.5154421768707484
S2,3.4715646258503403
S1,4.319637188208617
S2,4.276213151927438
S1,5.104784580498866
S2,5.0620408163265305
S1,6.0633333333333335
S2,6.006349206349206
S1,6.934739229024943
S2,6.877551020408164
S1,7.793560090702948
S2,7.736462585034014
S1,8.668344671201814
S2,8.624444444444444
S1,9.472040816326531
S2,9.428163265306123
S1,10.276235827664399
S2,10.23281179138322
S1,11.06138321995465
S2,11.018639455782314
S1,12.009251700680272
S2,11.952267573696146
S1,12.880657596371883
S2,12.823469387755102
S1,13.739478458049886
S2,13.682380952380953
S1,14.614263038548753
S2,14.570362811791384
S1,15.417959183673469
S2,15.374081632653061
S1,16.22215419501134
S2,16.178730158730158
S1,17.007301587301587
S2,16.96455782312925
S1,17.965850340136054
S2,17.908866213151928
S1,18.837256235827663
S2,18.780068027210884
S1,19.69607709750567
S2,19.638979591836733
S1,20.570861678004537
S2,20.526961451247168
S1,21.37455782312925
S2,21.330680272108843
S1,22.178752834467122
S2,22.13532879818594
S1,22.96390022675737
S2,22.921156462585035
S1,23.9202947845805
S2,23.86328798185941
S1,24.791700680272108
S2,24.73451247165533
S1,25.650521541950113
S2,25.59342403628118
S1,26.52530612244898
S2,26.481405895691612
S1,27.329002267573696
S2,27.285124716553288
S1,28.133197278911567
S2,28.089773242630386
S1,28.918344671201815
S2,28.87560090702948
S1,29.876893424036282
S2,29.819909297052156
S1,30.74829931972789
S2,30.691111111111113
S1,31.607120181405897
S2,31.55002267573696
S1,32.48192743764172
S2,32.43800453514739
S1,33.285600907029476
S2,33.24172335600907
S1,34.08979591836735
S2,34.04637188208617
S1,34.8749433106576
S2,34.83219954648526
S1,35.822811791383224
S2,35.76582766439909
S1,36.69421768707483
S2,36.637029478458054
S1,37.55303854875284
S2,37.4959410430839
S1,38.4278231292517
S2,38.383922902494334
S1,39.23151927437642
S2,39.18764172335601
S1,40.035714285714285
S2,39.992290249433104
S1,40.82086167800453
S2,40.7781179138322
S1,41.779410430839
S2,41.722426303854874
S1,42.65081632653062
S2,42.59362811791383
S1,43.509637188208615
S2,43.45253968253969
S1,44.38442176870748
S2,44.34052154195012
S1,45.1881179138322
S2,45.14424036281179
S1,45.99231292517007
S2,45.94888888888889
S1,46.77746031746032
S2,46.73471655328798
S1,47.75952380952381
S2,47.70253968253969
S1,48.63092970521542
S2,48.57374149659864
S1,49.48975056689343
S2,49.43265306122449
S1,50.36453514739229
S2,50.32063492063492
S1,51.16823129251701
S2,51.1243537414966
S1,51.972426303854874
S2,51.9290022675737
S1,52.75757369614512
S2,52.71482993197279
S1,53.71612244897959
S2,53.659138321995464
S1,54.587528344671206
S2,54.53034013605442
S1,55.446349206349204
S2,55.389251700680276
S1,56.32113378684807
S2,56.27723356009071
S1,57.12482993197279
S2,57.08095238095238
S1,57.92902494331066
S2,57.88560090702948
S1,0.2207482993197279
S2,0.17727891156462586
S1,0.9733333333333334
S2,0.9302040816326531
S1,1.738140589569161
S2,1.6832426303854875
S1,2.4907709750566895
S2,2.446825396825397
S1,3.243469387755102
S2,3.1996825396825397
S1,3.996167800453515
S2,3.9525623582766443
S1,4.748843537414966
S2,4.70562358276644
S1,5.513628117913832
S2,5.45859410430839
S1,6.266281179138322
S2,6.222312925170068
S1,7.019070294784581
S2,6.975170068027211
S1,7.771768707482994
S2,7.728117913832199
S1,8.524421768707484
S2,8.480997732426305
S1,9.289297052154195
S2,9.234172335600908
S1,10.041814058956916
S2,9.997845804988662
S1,10.794467120181405
S2,10.750498866213151
S1,11.547120181405896
S2,11.503469387755102
S1,12.299750566893424
S2,12.256349206349206
S1,13.064512471655329
S2,13.009342403628118
S1,13.817097505668935
S2,13.762267573696146
S1,14.569886621315193
S2,14.525895691609978
S1,15.322471655328798
S2,15.278684807256235
S1,16.07514739229025
S2,16.0315873015873
S1,16.82775510204082
S2,16.78453514739229
S1,17.592471655328797
S2,17.537528344671202
S1,18.34514739229025
S2,18.301224489795917
S1,19.09795918367347
S2,19.05403628117914
S1,19.850544217687077
S2,19.80684807256236
S1,20.603061224489796
S2,20.55968253968254
S1,21.367891156462587
S2,21.312811791383222
S1,22.12045351473923
S2,22.076507936507937
S1,22.873015873015873
S2,22.829138321995465
S1,23.625691609977324
S2,23.581927437641724
S1,24.378208616780046
S2,24.334829931972788
S1,25.142902494331068
S2,25.087755102040816
S1,25.895510204081635
S2,25.84079365079365
S1,26.648095238095237
S2,26.604172335600907
S1,27.40061224489796
S2,27.356825396825396
S1,28.153197278911566
S2,28.109773242630386
S1,28.905714285714286
S2,28.862653061224492
S1,29.67045351473923
S2,29.615691609977326
S1,30.423038548752835
S2,30.37907029478458
S1,31.175668934240363
S2,31.131882086167803
S1,31.92816326530612
S2,31.884671201814058
S1,32.68070294784581
S2,32.6375283446712
S1,33.44544217687075
S2,33.390680272108845
S1,34.198140589569164
S2,34.15419501133787
S1,34.95072562358277
S2,34.90696145124716
S1,35.7033560090703
S2,35.6597052154195
S1,36.45591836734694
S2,36.41269841269841
S1,37.22054421768708
S2,37.16562358276644
S1,37.97312925170068
S2,37.92918367346939
S1,38.72573696145125
S2,38.681927437641725
S1,39.47832199546485
S2,39.43467120181406
S1,40.23090702947846
S2,40.18768707482993
S1,40.99562358276644
S2,40.94061224489796
S1,41.74829931972789
S2,41.704240362811795
S1,42.50079365079365
S2,42.45689342403628
S1,43.25342403628118
S2,43.20979591836735
S1,44.005918367346936
S2,43.96256235827664
S1,44.770544217687075
S2,44.71541950113379
S1,45.523151927437645
S2,45.479183673469386
S1,46.27575963718821
S2,46.23179138321996
S1,47.02820861678005
S2,46.98455782312925
S1,47.780748299319725
S2,47.73732426303855
S1,48.545419501133786
S2,48.490204081632655
S1,49.29791383219955
S2,49.253945578231296
S1,50.05061224489796
S2,50.00675736961451
S1,50.80319727891157
S2,50.75954648526077
S1,51.555736961451245
S2,51.51233560090703
S1,52.30816326530612
S2,52.26510204081633
S1,53.072925170068025
S2,53.02895691609977
S1,53.825532879818596
S2,53.78165532879819
S1,54.57814058956916
S2,54.53442176870748
S1,55.33079365079365
S2,55.28743764172336
S1,0.2756916099773243
S2,0.23179138321995466
S1,1.1408843537414965
S2,1.0968027210884355
S1,2.0060997732426302
S2,1.9619501133786847
S1,2.8711791383219953
S2,2.816077097505669
S1,3.736281179138322
S2,3.680839002267574
S1,4.60140589569161
S2,4.545918367346939
S1,5.466598639455783
S2,5.410975056689343
S1,6.331836734693877
S2,6.276145124716553
S1,7.184988662131519
S2,7.141224489795919
S1,8.182063492063492
S2,8.006303854875284
S1,8.915600907029479
S2,8.871473922902494
S1,9.309954648526077
S2,9.189954648526077
S1,10.175283446712019
S2,10.055170068027211
S1,11.040566893424037
S2,10.920340136054422
S1,11.905941043083901
S2,11.775079365079366
S1,12.77122448979592
S2,12.639591836734693
S1,13.63639455782313
S2,13.504557823129252
S1,14.501700680272108
S2,14.369591836734694
S1,15.354240362811792
S2,15.234603174603174
S1,16.21938775510204
S2,16.09950113378685
S1,16.83265306122449
S2,16.82775510204082
S1,17.55560090702948
S2,17.500498866213153
S1,18.42077097505669
S2,18.365464852607712
S1,19.285963718820863
S2,19.23061224489796
S1,19.680702947845806
S2,19.549614512471656
S1,20.54607709750567
S2,20.414444444444445
S1,21.137528344671203
S2,21.12485260770975
S1,21.869569160997735
S2,21.82591836734694
S1,22.79984126984127
S2,22.691065759637187
S1,23.600204081632654
S2,23.556213151927437
S1,24.465396825396827
S2,24.421224489795918
S1,24.859818594104308
S2,24.73968253968254
S1,25.72512471655329
S2,25.60482993197279
S1,26.59045351473923
S2,26.469954648526077
S1,27.455714285714286
S2,27.324648526077098
S1,28.32092970521542
S2,28.078526077097507
S1,29.186167800453514
S2,29.054331065759637
S1,30.038616780045352
S2,29.919160997732426
S1,30.903877551020408
S2,30.784058956916102
S1,31.76909297052154
S2,31.649115646258505
S1,32.634240362811795
S2,32.51417233560091
S1,33.499478458049886
S2,33.23396825396826
S1,34.088185941043086
S2,34.07240362811791
S1,34.835192743764175
S2,34.77972789115646
S1,35.7002947845805
S2,35.644716553287985
S1,36.55326530612245
S2,36.50959183673469
S1,36.960249433106576
S2,36.82834467120181
S1,37.81281179138322
S2,37.69312925170068
S1,38.6781179138322
S2,38.55820861678004
S1,39.54337868480726
S2,39.42340136054422
S1,40.40854875283447
S2,40.28825396825397
S1,41.27387755102041
S2,41.153333333333336
S1,42.139160997732425
S2,42.006145124716554
S1,43.00430839002268
S2,42.87235827664399
S1,43.86952380952381
S2,43.737687074829935
S1,44.734739229024946
S2,44.60263038548753
S1,45.58718820861678
S2,45.40859410430839
S1,46.45242630385488
S2,46.33265306122449
S1,47.31764172335601
S2,47.19757369614513
S1,48.182857142857145
S2,48.06263038548753
S1,49.0481179138322
S2,48.92766439909297
S1,49.91344671201814
S2,49.78204081632653
S1,50.778503401360545
S2,50.64666666666667
S1,51.64371882086168
S2,51.511496598639454
S1,52.23179138321996
S2,52.22655328798186
S1,52.96705215419501
S2,52.923151927437644
S1,53.832244897959185
S2,53.78818594104308
S1,54.69750566893424
S2,54.653333333333336
S1,55.562607709750566
S2,55.50750566893424
S1,56.42777777777778
S2,56.3724716553288
S1,57.29292517006803
S2,57.23739229024943
S1,58.27587301587302
S2,58.10249433106576
S1,59.4181179138322
S2,58.967551020408166
S1,60.270861678004536
S2,60.151156462585035
S1,61.13605442176871
S2,61.016281179138325
S1,62.00138321995465
S2,61.881292517006806
S1,62.866734693877554
S2,62.74634920634921
S1,63.73208616780045
S2,63.61174603174603
S1,64.5974149659864
S2,64.46625850340136
S1,65.46272108843537
S2,65.33104308390023
